ResourceSpeciesID,ConsumerSpeciesID,Type,System
115,209,Feeding,CSM
119,209,Feeding,CSM
211,209,Feeding,CSM
50,210,Feeding,CSM
113,210,Feeding,CSM
114,210,Feeding,CSM
115,210,Feeding,CSM
118,210,Feeding,CSM
143,210,Feeding,CSM
174,210,Feeding,CSM
182,210,Feeding,CSM
111,211,Feeding,CSM
5,212,Feeding,CSM
16,212,Feeding,CSM
5,213,Feeding,CSM
7,213,Feeding,CSM
8,213,Feeding,CSM
11,213,Feeding,CSM
16,213,Feeding,CSM
6,21,Feeding,EPB
21,45,Feeding,EPB
22,45,Feeding,EPB
23,45,Feeding,EPB
26,45,Feeding,EPB
27,45,Feeding,EPB
28,45,Feeding,EPB
29,45,Feeding,EPB
30,45,Feeding,EPB
31,45,Feeding,EPB
32,45,Feeding,EPB
33,45,Feeding,EPB
45,45,Feeding,EPB
46,45,Feeding,EPB
59,45,Feeding,EPB
60,45,Feeding,EPB
61,45,Feeding,EPB
62,45,Feeding,EPB
63,45,Feeding,EPB
64,45,Feeding,EPB
68,45,Feeding,EPB
69,45,Feeding,EPB
71,45,Feeding,EPB
73,45,Feeding,EPB
74,45,Feeding,EPB
92,45,Feeding,EPB
100,45,Feeding,EPB
104,45,Feeding,EPB
21,46,Feeding,EPB
22,46,Feeding,EPB
23,46,Feeding,EPB
26,46,Feeding,EPB
27,46,Feeding,EPB
28,46,Feeding,EPB
29,46,Feeding,EPB
30,46,Feeding,EPB
31,46,Feeding,EPB
32,46,Feeding,EPB
33,46,Feeding,EPB
45,46,Feeding,EPB
46,46,Feeding,EPB
59,46,Feeding,EPB
60,46,Feeding,EPB
61,46,Feeding,EPB
62,46,Feeding,EPB
63,46,Feeding,EPB
64,46,Feeding,EPB
68,46,Feeding,EPB
69,46,Feeding,EPB
71,46,Feeding,EPB
73,46,Feeding,EPB
74,46,Feeding,EPB
92,46,Feeding,EPB
100,46,Feeding,EPB
104,46,Feeding,EPB
12,22,Feeding,EPB
12,23,Feeding,EPB
12,26,Feeding,EPB
12,31,Feeding,EPB
12,32,Feeding,EPB
12,45,Feeding,EPB
12,46,Feeding,EPB
122,47,Feeding,EPB
22,48,Feeding,EPB
23,48,Feeding,EPB
26,48,Feeding,EPB
27,48,Feeding,EPB
28,48,Feeding,EPB
29,48,Feeding,EPB
30,48,Feeding,EPB
31,48,Feeding,EPB
32,48,Feeding,EPB
33,48,Feeding,EPB
45,48,Feeding,EPB
46,48,Feeding,EPB
59,48,Feeding,EPB
60,48,Feeding,EPB
61,48,Feeding,EPB
62,48,Feeding,EPB
63,48,Feeding,EPB
64,48,Feeding,EPB
68,48,Feeding,EPB
69,48,Feeding,EPB
71,48,Feeding,EPB
73,48,Feeding,EPB
74,48,Feeding,EPB
92,48,Feeding,EPB
113,50,Feeding,EPB
22,53,Feeding,EPB
23,53,Feeding,EPB
26,53,Feeding,EPB
27,53,Feeding,EPB
28,53,Feeding,EPB
29,53,Feeding,EPB
30,53,Feeding,EPB
31,53,Feeding,EPB
32,53,Feeding,EPB
33,53,Feeding,EPB
35,53,Feeding,EPB
45,53,Feeding,EPB
46,53,Feeding,EPB
6,55,Feeding,EPB
12,55,Feeding,EPB
95,58,Feeding,EPB
100,58,Feeding,EPB
6,59,Feeding,EPB
12,59,Feeding,EPB
22,59,Feeding,EPB
23,59,Feeding,EPB
26,59,Feeding,EPB
27,59,Feeding,EPB
28,59,Feeding,EPB
29,59,Feeding,EPB
30,59,Feeding,EPB
31,59,Feeding,EPB
32,59,Feeding,EPB
33,59,Feeding,EPB
45,59,Feeding,EPB
46,59,Feeding,EPB
59,59,Feeding,EPB
60,59,Feeding,EPB
61,59,Feeding,EPB
62,59,Feeding,EPB
63,59,Feeding,EPB
64,59,Feeding,EPB
68,59,Feeding,EPB
69,59,Feeding,EPB
71,59,Feeding,EPB
73,59,Feeding,EPB
74,59,Feeding,EPB
6,60,Feeding,EPB
12,60,Feeding,EPB
22,60,Feeding,EPB
23,60,Feeding,EPB
26,60,Feeding,EPB
27,60,Feeding,EPB
28,60,Feeding,EPB
29,60,Feeding,EPB
30,60,Feeding,EPB
31,60,Feeding,EPB
32,60,Feeding,EPB
33,60,Feeding,EPB
45,60,Feeding,EPB
46,60,Feeding,EPB
59,60,Feeding,EPB
60,60,Feeding,EPB
61,60,Feeding,EPB
62,60,Feeding,EPB
63,60,Feeding,EPB
64,60,Feeding,EPB
68,60,Feeding,EPB
69,60,Feeding,EPB
71,60,Feeding,EPB
73,60,Feeding,EPB
74,60,Feeding,EPB
12,61,Feeding,EPB
12,62,Feeding,EPB
22,62,Feeding,EPB
23,62,Feeding,EPB
26,62,Feeding,EPB
27,62,Feeding,EPB
28,62,Feeding,EPB
29,62,Feeding,EPB
30,62,Feeding,EPB
31,62,Feeding,EPB
32,62,Feeding,EPB
33,62,Feeding,EPB
45,62,Feeding,EPB
46,62,Feeding,EPB
59,62,Feeding,EPB
60,62,Feeding,EPB
61,62,Feeding,EPB
62,62,Feeding,EPB
63,62,Feeding,EPB
64,62,Feeding,EPB
68,62,Feeding,EPB
69,62,Feeding,EPB
71,62,Feeding,EPB
73,62,Feeding,EPB
74,62,Feeding,EPB
6,63,Feeding,EPB
12,63,Feeding,EPB
22,63,Feeding,EPB
23,63,Feeding,EPB
26,63,Feeding,EPB
27,63,Feeding,EPB
28,63,Feeding,EPB
29,63,Feeding,EPB
30,63,Feeding,EPB
31,63,Feeding,EPB
32,63,Feeding,EPB
33,63,Feeding,EPB
45,63,Feeding,EPB
46,63,Feeding,EPB
59,63,Feeding,EPB
60,63,Feeding,EPB
61,63,Feeding,EPB
62,63,Feeding,EPB
63,63,Feeding,EPB
64,63,Feeding,EPB
68,63,Feeding,EPB
69,63,Feeding,EPB
71,63,Feeding,EPB
73,63,Feeding,EPB
74,63,Feeding,EPB
6,64,Feeding,EPB
12,64,Feeding,EPB
6,68,Feeding,EPB
12,68,Feeding,EPB
6,69,Feeding,EPB
12,69,Feeding,EPB
22,69,Feeding,EPB
23,69,Feeding,EPB
26,69,Feeding,EPB
27,69,Feeding,EPB
28,69,Feeding,EPB
29,69,Feeding,EPB
30,69,Feeding,EPB
31,69,Feeding,EPB
32,69,Feeding,EPB
33,69,Feeding,EPB
45,69,Feeding,EPB
46,69,Feeding,EPB
59,69,Feeding,EPB
60,69,Feeding,EPB
61,69,Feeding,EPB
62,69,Feeding,EPB
63,69,Feeding,EPB
64,69,Feeding,EPB
68,69,Feeding,EPB
69,69,Feeding,EPB
71,69,Feeding,EPB
73,69,Feeding,EPB
74,69,Feeding,EPB
12,71,Feeding,EPB
22,71,Feeding,EPB
23,71,Feeding,EPB
26,71,Feeding,EPB
27,71,Feeding,EPB
28,71,Feeding,EPB
29,71,Feeding,EPB
30,71,Feeding,EPB
31,71,Feeding,EPB
32,71,Feeding,EPB
33,71,Feeding,EPB
45,71,Feeding,EPB
46,71,Feeding,EPB
59,71,Feeding,EPB
60,71,Feeding,EPB
61,71,Feeding,EPB
62,71,Feeding,EPB
63,71,Feeding,EPB
64,71,Feeding,EPB
68,71,Feeding,EPB
69,71,Feeding,EPB
71,71,Feeding,EPB
73,71,Feeding,EPB
74,71,Feeding,EPB
12,73,Feeding,EPB
12,74,Feeding,EPB
22,74,Feeding,EPB
23,74,Feeding,EPB
26,74,Feeding,EPB
27,74,Feeding,EPB
28,74,Feeding,EPB
29,74,Feeding,EPB
30,74,Feeding,EPB
31,74,Feeding,EPB
32,74,Feeding,EPB
33,74,Feeding,EPB
45,74,Feeding,EPB
46,74,Feeding,EPB
59,74,Feeding,EPB
60,74,Feeding,EPB
61,74,Feeding,EPB
62,74,Feeding,EPB
63,74,Feeding,EPB
64,74,Feeding,EPB
68,74,Feeding,EPB
69,74,Feeding,EPB
71,74,Feeding,EPB
73,74,Feeding,EPB
74,74,Feeding,EPB
12,59,Feeding,EPB
12,60,Feeding,EPB
12,61,Feeding,EPB
12,62,Feeding,EPB
12,63,Feeding,EPB
12,64,Feeding,EPB
12,68,Feeding,EPB
12,69,Feeding,EPB
12,71,Feeding,EPB
12,73,Feeding,EPB
12,74,Feeding,EPB
6,75,Feeding,EPB
6,78,Feeding,EPB
10,78,Feeding,EPB
6,79,Feeding,EPB
6,80,Feeding,EPB
10,80,Feeding,EPB
6,81,Feeding,EPB
78,83,Feeding,EPB
59,85,Feeding,EPB
68,85,Feeding,EPB
71,85,Feeding,EPB
73,85,Feeding,EPB
141,86,Feeding,EPB
142,86,Feeding,EPB
145,86,Feeding,EPB
146,86,Feeding,EPB
147,86,Feeding,EPB
149,86,Feeding,EPB
150,86,Feeding,EPB
152,86,Feeding,EPB
153,86,Feeding,EPB
154,86,Feeding,EPB
157,86,Feeding,EPB
158,86,Feeding,EPB
159,86,Feeding,EPB
160,86,Feeding,EPB
164,86,Feeding,EPB
165,86,Feeding,EPB
167,86,Feeding,EPB
168,86,Feeding,EPB
169,86,Feeding,EPB
172,86,Feeding,EPB
173,86,Feeding,EPB
174,86,Feeding,EPB
175,86,Feeding,EPB
178,86,Feeding,EPB
179,86,Feeding,EPB
180,86,Feeding,EPB
181,86,Feeding,EPB
182,86,Feeding,EPB
184,86,Feeding,EPB
186,86,Feeding,EPB
189,86,Feeding,EPB
190,86,Feeding,EPB
191,86,Feeding,EPB
195,86,Feeding,EPB
196,86,Feeding,EPB
197,86,Feeding,EPB
198,86,Feeding,EPB
199,86,Feeding,EPB
200,86,Feeding,EPB
203,86,Feeding,EPB
205,86,Feeding,EPB
206,86,Feeding,EPB
207,86,Feeding,EPB
208,86,Feeding,EPB
209,86,Feeding,EPB
118,87,Feeding,EPB
121,87,Feeding,EPB
141,90,Feeding,EPB
142,90,Feeding,EPB
145,90,Feeding,EPB
146,90,Feeding,EPB
147,90,Feeding,EPB
149,90,Feeding,EPB
150,90,Feeding,EPB
152,90,Feeding,EPB
153,90,Feeding,EPB
154,90,Feeding,EPB
157,90,Feeding,EPB
158,90,Feeding,EPB
159,90,Feeding,EPB
160,90,Feeding,EPB
164,90,Feeding,EPB
165,90,Feeding,EPB
167,90,Feeding,EPB
168,90,Feeding,EPB
169,90,Feeding,EPB
172,90,Feeding,EPB
173,90,Feeding,EPB
174,90,Feeding,EPB
175,90,Feeding,EPB
178,90,Feeding,EPB
179,90,Feeding,EPB
180,90,Feeding,EPB
181,90,Feeding,EPB
182,90,Feeding,EPB
184,90,Feeding,EPB
186,90,Feeding,EPB
189,90,Feeding,EPB
190,90,Feeding,EPB
191,90,Feeding,EPB
195,90,Feeding,EPB
196,90,Feeding,EPB
197,90,Feeding,EPB
198,90,Feeding,EPB
199,90,Feeding,EPB
200,90,Feeding,EPB
203,90,Feeding,EPB
205,90,Feeding,EPB
206,90,Feeding,EPB
207,90,Feeding,EPB
208,90,Feeding,EPB
209,90,Feeding,EPB
12,92,Feeding,EPB
6,94,Feeding,EPB
6,95,Feeding,EPB
10,95,Feeding,EPB
12,104,Feeding,EPB
6,110,Feeding,EPB
6,94,Feeding,EPB
12,111,Feeding,EPB
12,112,Feeding,EPB
21,112,Feeding,EPB
22,112,Feeding,EPB
23,112,Feeding,EPB
26,112,Feeding,EPB
27,112,Feeding,EPB
28,112,Feeding,EPB
29,112,Feeding,EPB
30,112,Feeding,EPB
31,112,Feeding,EPB
32,112,Feeding,EPB
33,112,Feeding,EPB
45,112,Feeding,EPB
46,112,Feeding,EPB
59,112,Feeding,EPB
60,112,Feeding,EPB
61,112,Feeding,EPB
62,112,Feeding,EPB
63,112,Feeding,EPB
64,112,Feeding,EPB
68,112,Feeding,EPB
69,112,Feeding,EPB
71,112,Feeding,EPB
73,112,Feeding,EPB
74,112,Feeding,EPB
92,112,Feeding,EPB
104,112,Feeding,EPB
6,113,Feeding,EPB
10,113,Feeding,EPB
22,113,Feeding,EPB
23,113,Feeding,EPB
26,113,Feeding,EPB
27,113,Feeding,EPB
28,113,Feeding,EPB
29,113,Feeding,EPB
30,113,Feeding,EPB
31,113,Feeding,EPB
32,113,Feeding,EPB
33,113,Feeding,EPB
35,113,Feeding,EPB
45,113,Feeding,EPB
46,113,Feeding,EPB
48,113,Feeding,EPB
53,113,Feeding,EPB
55,113,Feeding,EPB
58,113,Feeding,EPB
59,113,Feeding,EPB
60,113,Feeding,EPB
61,113,Feeding,EPB
62,113,Feeding,EPB
63,113,Feeding,EPB
64,113,Feeding,EPB
68,113,Feeding,EPB
69,113,Feeding,EPB
71,113,Feeding,EPB
73,113,Feeding,EPB
74,113,Feeding,EPB
75,113,Feeding,EPB
78,113,Feeding,EPB
80,113,Feeding,EPB
84,113,Feeding,EPB
85,113,Feeding,EPB
94,113,Feeding,EPB
94,113,Feeding,EPB
6,114,Feeding,EPB
10,114,Feeding,EPB
14,114,Feeding,EPB
16,114,Feeding,EPB
22,114,Feeding,EPB
23,114,Feeding,EPB
26,114,Feeding,EPB
27,114,Feeding,EPB
28,114,Feeding,EPB
29,114,Feeding,EPB
30,114,Feeding,EPB
31,114,Feeding,EPB
32,114,Feeding,EPB
33,114,Feeding,EPB
35,114,Feeding,EPB
45,114,Feeding,EPB
46,114,Feeding,EPB
48,114,Feeding,EPB
50,114,Feeding,EPB
53,114,Feeding,EPB
55,114,Feeding,EPB
58,114,Feeding,EPB
59,114,Feeding,EPB
60,114,Feeding,EPB
61,114,Feeding,EPB
62,114,Feeding,EPB
63,114,Feeding,EPB
64,114,Feeding,EPB
68,114,Feeding,EPB
69,114,Feeding,EPB
71,114,Feeding,EPB
73,114,Feeding,EPB
74,114,Feeding,EPB
75,114,Feeding,EPB
78,114,Feeding,EPB
79,114,Feeding,EPB
80,114,Feeding,EPB
81,114,Feeding,EPB
82,114,Feeding,EPB
83,114,Feeding,EPB
84,114,Feeding,EPB
85,114,Feeding,EPB
95,114,Feeding,EPB
94,114,Feeding,EPB
94,114,Feeding,EPB
113,114,Feeding,EPB
115,114,Feeding,EPB
6,115,Feeding,EPB
10,115,Feeding,EPB
21,117,Feeding,EPB
22,117,Feeding,EPB
23,117,Feeding,EPB
26,117,Feeding,EPB
27,117,Feeding,EPB
28,117,Feeding,EPB
29,117,Feeding,EPB
30,117,Feeding,EPB
31,117,Feeding,EPB
32,117,Feeding,EPB
33,117,Feeding,EPB
45,117,Feeding,EPB
46,117,Feeding,EPB
59,117,Feeding,EPB
60,117,Feeding,EPB
61,117,Feeding,EPB
62,117,Feeding,EPB
63,117,Feeding,EPB
64,117,Feeding,EPB
68,117,Feeding,EPB
69,117,Feeding,EPB
71,117,Feeding,EPB
73,117,Feeding,EPB
74,117,Feeding,EPB
92,117,Feeding,EPB
104,117,Feeding,EPB
10,118,Feeding,EPB
21,118,Feeding,EPB
22,118,Feeding,EPB
23,118,Feeding,EPB
26,118,Feeding,EPB
27,118,Feeding,EPB
28,118,Feeding,EPB
29,118,Feeding,EPB
30,118,Feeding,EPB
31,118,Feeding,EPB
32,118,Feeding,EPB
33,118,Feeding,EPB
45,118,Feeding,EPB
46,118,Feeding,EPB
59,118,Feeding,EPB
60,118,Feeding,EPB
61,118,Feeding,EPB
62,118,Feeding,EPB
63,118,Feeding,EPB
64,118,Feeding,EPB
68,118,Feeding,EPB
69,118,Feeding,EPB
71,118,Feeding,EPB
73,118,Feeding,EPB
74,118,Feeding,EPB
92,118,Feeding,EPB
104,118,Feeding,EPB
21,119,Feeding,EPB
22,119,Feeding,EPB
23,119,Feeding,EPB
26,119,Feeding,EPB
27,119,Feeding,EPB
28,119,Feeding,EPB
29,119,Feeding,EPB
30,119,Feeding,EPB
31,119,Feeding,EPB
32,119,Feeding,EPB
33,119,Feeding,EPB
45,119,Feeding,EPB
46,119,Feeding,EPB
59,119,Feeding,EPB
60,119,Feeding,EPB
61,119,Feeding,EPB
62,119,Feeding,EPB
63,119,Feeding,EPB
64,119,Feeding,EPB
68,119,Feeding,EPB
69,119,Feeding,EPB
71,119,Feeding,EPB
73,119,Feeding,EPB
74,119,Feeding,EPB
95,119,Feeding,EPB
100,119,Feeding,EPB
104,119,Feeding,EPB
110,119,Feeding,EPB
10,121,Feeding,EPB
22,121,Feeding,EPB
23,121,Feeding,EPB
26,121,Feeding,EPB
27,121,Feeding,EPB
28,121,Feeding,EPB
29,121,Feeding,EPB
30,121,Feeding,EPB
31,121,Feeding,EPB
32,121,Feeding,EPB
33,121,Feeding,EPB
35,121,Feeding,EPB
45,121,Feeding,EPB
46,121,Feeding,EPB
22,121,Feeding,EPB
23,121,Feeding,EPB
26,121,Feeding,EPB
27,121,Feeding,EPB
28,121,Feeding,EPB
29,121,Feeding,EPB
30,121,Feeding,EPB
31,121,Feeding,EPB
32,121,Feeding,EPB
33,121,Feeding,EPB
45,121,Feeding,EPB
46,121,Feeding,EPB
53,121,Feeding,EPB
55,121,Feeding,EPB
58,121,Feeding,EPB
59,121,Feeding,EPB
60,121,Feeding,EPB
61,121,Feeding,EPB
62,121,Feeding,EPB
63,121,Feeding,EPB
64,121,Feeding,EPB
68,121,Feeding,EPB
69,121,Feeding,EPB
71,121,Feeding,EPB
73,121,Feeding,EPB
74,121,Feeding,EPB
75,121,Feeding,EPB
76,121,Feeding,EPB
78,121,Feeding,EPB
80,121,Feeding,EPB
84,121,Feeding,EPB
85,121,Feeding,EPB
92,121,Feeding,EPB
95,121,Feeding,EPB
100,121,Feeding,EPB
104,121,Feeding,EPB
110,121,Feeding,EPB
86,121,Feeding,EPB
90,121,Feeding,EPB
94,121,Feeding,EPB
10,122,Feeding,EPB
50,122,Feeding,EPB
95,122,Feeding,EPB
100,122,Feeding,EPB
109,122,Feeding,EPB
110,122,Feeding,EPB
94,122,Feeding,EPB
94,122,Feeding,EPB
111,122,Feeding,EPB
112,122,Feeding,EPB
113,122,Feeding,EPB
114,122,Feeding,EPB
115,122,Feeding,EPB
119,122,Feeding,EPB
121,122,Feeding,EPB
123,122,Feeding,EPB
126,122,Feeding,EPB
136,122,Feeding,EPB
211,122,Feeding,EPB
10,123,Feeding,EPB
95,123,Feeding,EPB
100,123,Feeding,EPB
95,124,Feeding,EPB
100,124,Feeding,EPB
110,124,Feeding,EPB
22,125,Feeding,EPB
23,125,Feeding,EPB
30,125,Feeding,EPB
31,125,Feeding,EPB
32,125,Feeding,EPB
33,125,Feeding,EPB
45,125,Feeding,EPB
46,125,Feeding,EPB
49,125,Feeding,EPB
50,125,Feeding,EPB
53,125,Feeding,EPB
55,125,Feeding,EPB
56,125,Feeding,EPB
58,125,Feeding,EPB
59,125,Feeding,EPB
60,125,Feeding,EPB
63,125,Feeding,EPB
64,125,Feeding,EPB
68,125,Feeding,EPB
69,125,Feeding,EPB
71,125,Feeding,EPB
73,125,Feeding,EPB
95,125,Feeding,EPB
100,125,Feeding,EPB
109,125,Feeding,EPB
111,125,Feeding,EPB
112,125,Feeding,EPB
113,125,Feeding,EPB
114,125,Feeding,EPB
115,125,Feeding,EPB
119,125,Feeding,EPB
121,125,Feeding,EPB
123,125,Feeding,EPB
126,125,Feeding,EPB
136,125,Feeding,EPB
211,125,Feeding,EPB
95,126,Feeding,EPB
100,126,Feeding,EPB
110,126,Feeding,EPB
50,129,Feeding,EPB
59,129,Feeding,EPB
60,129,Feeding,EPB
63,129,Feeding,EPB
64,129,Feeding,EPB
68,129,Feeding,EPB
69,129,Feeding,EPB
71,129,Feeding,EPB
73,129,Feeding,EPB
111,129,Feeding,EPB
112,129,Feeding,EPB
113,129,Feeding,EPB
114,129,Feeding,EPB
115,129,Feeding,EPB
117,129,Feeding,EPB
118,129,Feeding,EPB
119,129,Feeding,EPB
121,129,Feeding,EPB
123,129,Feeding,EPB
125,129,Feeding,EPB
126,129,Feeding,EPB
132,129,Feeding,EPB
135,129,Feeding,EPB
136,129,Feeding,EPB
211,129,Feeding,EPB
50,130,Feeding,EPB
59,130,Feeding,EPB
60,130,Feeding,EPB
63,130,Feeding,EPB
64,130,Feeding,EPB
68,130,Feeding,EPB
69,130,Feeding,EPB
71,130,Feeding,EPB
73,130,Feeding,EPB
111,130,Feeding,EPB
112,130,Feeding,EPB
113,130,Feeding,EPB
114,130,Feeding,EPB
115,130,Feeding,EPB
117,130,Feeding,EPB
118,130,Feeding,EPB
119,130,Feeding,EPB
121,130,Feeding,EPB
123,130,Feeding,EPB
125,130,Feeding,EPB
126,130,Feeding,EPB
132,130,Feeding,EPB
135,130,Feeding,EPB
136,130,Feeding,EPB
211,130,Feeding,EPB
33,131,Feeding,EPB
49,131,Feeding,EPB
50,131,Feeding,EPB
59,131,Feeding,EPB
63,131,Feeding,EPB
64,131,Feeding,EPB
68,131,Feeding,EPB
69,131,Feeding,EPB
71,131,Feeding,EPB
73,131,Feeding,EPB
111,131,Feeding,EPB
112,131,Feeding,EPB
113,131,Feeding,EPB
114,131,Feeding,EPB
115,131,Feeding,EPB
211,131,Feeding,EPB
50,132,Feeding,EPB
95,132,Feeding,EPB
109,132,Feeding,EPB
113,132,Feeding,EPB
114,132,Feeding,EPB
117,132,Feeding,EPB
119,132,Feeding,EPB
121,132,Feeding,EPB
123,132,Feeding,EPB
124,132,Feeding,EPB
125,132,Feeding,EPB
126,132,Feeding,EPB
132,132,Feeding,EPB
133,132,Feeding,EPB
135,132,Feeding,EPB
136,132,Feeding,EPB
30,133,Feeding,EPB
50,133,Feeding,EPB
53,133,Feeding,EPB
56,133,Feeding,EPB
58,133,Feeding,EPB
59,133,Feeding,EPB
60,133,Feeding,EPB
63,133,Feeding,EPB
64,133,Feeding,EPB
68,133,Feeding,EPB
69,133,Feeding,EPB
71,133,Feeding,EPB
73,133,Feeding,EPB
95,133,Feeding,EPB
100,133,Feeding,EPB
109,133,Feeding,EPB
111,133,Feeding,EPB
112,133,Feeding,EPB
113,133,Feeding,EPB
114,133,Feeding,EPB
115,133,Feeding,EPB
119,133,Feeding,EPB
121,133,Feeding,EPB
123,133,Feeding,EPB
126,133,Feeding,EPB
136,133,Feeding,EPB
211,133,Feeding,EPB
33,134,Feeding,EPB
49,134,Feeding,EPB
50,134,Feeding,EPB
59,134,Feeding,EPB
63,134,Feeding,EPB
64,134,Feeding,EPB
68,134,Feeding,EPB
69,134,Feeding,EPB
71,134,Feeding,EPB
73,134,Feeding,EPB
111,134,Feeding,EPB
112,134,Feeding,EPB
113,134,Feeding,EPB
114,134,Feeding,EPB
115,134,Feeding,EPB
211,134,Feeding,EPB
50,135,Feeding,EPB
95,135,Feeding,EPB
100,135,Feeding,EPB
113,135,Feeding,EPB
114,135,Feeding,EPB
119,135,Feeding,EPB
122,135,Feeding,EPB
126,135,Feeding,EPB
136,135,Feeding,EPB
22,136,Feeding,EPB
23,136,Feeding,EPB
31,136,Feeding,EPB
32,136,Feeding,EPB
33,136,Feeding,EPB
95,136,Feeding,EPB
100,136,Feeding,EPB
110,136,Feeding,EPB
50,137,Feeding,EPB
59,137,Feeding,EPB
63,137,Feeding,EPB
64,137,Feeding,EPB
68,137,Feeding,EPB
69,137,Feeding,EPB
71,137,Feeding,EPB
73,137,Feeding,EPB
111,137,Feeding,EPB
112,137,Feeding,EPB
113,137,Feeding,EPB
114,137,Feeding,EPB
115,137,Feeding,EPB
119,137,Feeding,EPB
126,137,Feeding,EPB
136,137,Feeding,EPB
211,137,Feeding,EPB
50,140,Feeding,EPB
59,140,Feeding,EPB
63,140,Feeding,EPB
64,140,Feeding,EPB
68,140,Feeding,EPB
69,140,Feeding,EPB
71,140,Feeding,EPB
73,140,Feeding,EPB
111,140,Feeding,EPB
112,140,Feeding,EPB
113,140,Feeding,EPB
114,140,Feeding,EPB
115,140,Feeding,EPB
119,140,Feeding,EPB
126,140,Feeding,EPB
136,140,Feeding,EPB
211,140,Feeding,EPB
22,141,Feeding,EPB
23,141,Feeding,EPB
26,141,Feeding,EPB
27,141,Feeding,EPB
28,141,Feeding,EPB
29,141,Feeding,EPB
30,141,Feeding,EPB
31,141,Feeding,EPB
32,141,Feeding,EPB
33,141,Feeding,EPB
35,141,Feeding,EPB
45,141,Feeding,EPB
46,141,Feeding,EPB
53,141,Feeding,EPB
55,141,Feeding,EPB
58,141,Feeding,EPB
79,141,Feeding,EPB
81,141,Feeding,EPB
83,141,Feeding,EPB
94,141,Feeding,EPB
110,141,Feeding,EPB
86,141,Feeding,EPB
90,141,Feeding,EPB
119,141,Feeding,EPB
121,141,Feeding,EPB
126,141,Feeding,EPB
136,141,Feeding,EPB
50,142,Feeding,EPB
94,142,Feeding,EPB
113,142,Feeding,EPB
114,142,Feeding,EPB
115,142,Feeding,EPB
117,142,Feeding,EPB
118,142,Feeding,EPB
119,142,Feeding,EPB
121,142,Feeding,EPB
122,142,Feeding,EPB
123,142,Feeding,EPB
124,142,Feeding,EPB
125,142,Feeding,EPB
126,142,Feeding,EPB
132,142,Feeding,EPB
135,142,Feeding,EPB
136,142,Feeding,EPB
12,145,Feeding,EPB
14,145,Feeding,EPB
16,145,Feeding,EPB
75,145,Feeding,EPB
78,145,Feeding,EPB
80,145,Feeding,EPB
84,145,Feeding,EPB
85,145,Feeding,EPB
95,145,Feeding,EPB
86,145,Feeding,EPB
90,145,Feeding,EPB
94,145,Feeding,EPB
94,145,Feeding,EPB
22,146,Feeding,EPB
23,146,Feeding,EPB
26,146,Feeding,EPB
27,146,Feeding,EPB
28,146,Feeding,EPB
29,146,Feeding,EPB
30,146,Feeding,EPB
31,146,Feeding,EPB
32,146,Feeding,EPB
33,146,Feeding,EPB
35,146,Feeding,EPB
45,146,Feeding,EPB
46,146,Feeding,EPB
50,146,Feeding,EPB
53,146,Feeding,EPB
55,146,Feeding,EPB
58,146,Feeding,EPB
59,146,Feeding,EPB
60,146,Feeding,EPB
61,146,Feeding,EPB
62,146,Feeding,EPB
63,146,Feeding,EPB
64,146,Feeding,EPB
68,146,Feeding,EPB
69,146,Feeding,EPB
74,146,Feeding,EPB
79,146,Feeding,EPB
81,146,Feeding,EPB
83,146,Feeding,EPB
94,146,Feeding,EPB
95,146,Feeding,EPB
109,146,Feeding,EPB
113,146,Feeding,EPB
114,146,Feeding,EPB
115,146,Feeding,EPB
119,146,Feeding,EPB
126,146,Feeding,EPB
136,146,Feeding,EPB
50,147,Feeding,EPB
113,147,Feeding,EPB
114,147,Feeding,EPB
115,147,Feeding,EPB
117,147,Feeding,EPB
118,147,Feeding,EPB
119,147,Feeding,EPB
121,147,Feeding,EPB
122,147,Feeding,EPB
123,147,Feeding,EPB
124,147,Feeding,EPB
125,147,Feeding,EPB
126,147,Feeding,EPB
132,147,Feeding,EPB
135,147,Feeding,EPB
136,147,Feeding,EPB
117,149,Feeding,EPB
118,149,Feeding,EPB
119,149,Feeding,EPB
121,149,Feeding,EPB
123,149,Feeding,EPB
126,149,Feeding,EPB
136,149,Feeding,EPB
50,150,Feeding,EPB
75,150,Feeding,EPB
78,150,Feeding,EPB
79,150,Feeding,EPB
80,150,Feeding,EPB
81,150,Feeding,EPB
83,150,Feeding,EPB
95,150,Feeding,EPB
109,150,Feeding,EPB
113,150,Feeding,EPB
114,150,Feeding,EPB
115,150,Feeding,EPB
4,152,Feeding,EPB
7,152,Feeding,EPB
8,152,Feeding,EPB
10,152,Feeding,EPB
11,152,Feeding,EPB
14,152,Feeding,EPB
16,152,Feeding,EPB
17,152,Feeding,EPB
48,152,Feeding,EPB
75,152,Feeding,EPB
78,152,Feeding,EPB
80,152,Feeding,EPB
84,152,Feeding,EPB
85,152,Feeding,EPB
95,152,Feeding,EPB
94,152,Feeding,EPB
94,152,Feeding,EPB
117,153,Feeding,EPB
118,153,Feeding,EPB
119,153,Feeding,EPB
121,153,Feeding,EPB
122,153,Feeding,EPB
123,153,Feeding,EPB
124,153,Feeding,EPB
125,153,Feeding,EPB
126,153,Feeding,EPB
132,153,Feeding,EPB
135,153,Feeding,EPB
136,153,Feeding,EPB
50,154,Feeding,EPB
59,154,Feeding,EPB
